"F_Id","F_NodeCode","F_NodeName","F_NodeType","F_NodePropertyJson","F_NodeUp","F_NodeNext","F_Completion","F_Description","F_SortCode","F_CreatorTime","F_TaskId","F_State"
"b17b76d099a4441a8c835c839f410dbf","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"4","12/10/2020 10:01:45","3cd1c966a4f9422bad61f03ebe407009","0"
"b2050b499c694e29ae54e2898620ef69","Vb2","开始","start","{""conditionType"":null,""custom"":{""child"":true,""childNode"":""Wb2"",""firstId"":"""",""flow"":false,""flowId"":null,""interflow"":false,""interflowId"":null,""interflowNextId"":null,""nodeId"":""Vb2"",""num"":""0"",""prevId"":null,""type"":""start""},""flowList"":null,""properties"":{""approverInterfaceType"":null,""approverInterfaceUrl"":null,""approverPos"":[],""approvers"":[],""assigneeType"":null,""circulatePosition"":[],""circulateUser"":[],""conditions"":null,""day"":0,""description"":null,""endInterfaceType"":null,""endInterfaceUrl"":null,""flowRecallInterfaceUrl"":null,""formOperates"":null,""hasApproverfunc"":null,""hasEndfunc"":false,""hasFlowRecallFunc"":null,""hasInitfunc"":false,""hasRecallFunc"":null,""hour"":0,""initInterfaceType"":null,""initInterfaceUrl"":null,""initiatePos"":[],""initiator"":[],""isDefault"":null,""minute"":0,""priority"":null,""progress"":null,""recallInterfaceUrl"":null,""rejectStep"":null,""second"":0,""title"":""发起人""},""taskId"":""7b055d9c2c14487db37d56352027fb85"",""taskNodeId"":""b2050b499c694e29ae54e2898620ef69"",""timer"":{""date"":null,""day"":0,""hour"":0,""minute"":0,""nextId"":null,""nodeId"":null,""second"":0,""time"":false,""title"":""发起人""},""timerAll"":[]}",,"Wb2","1",,"1","23/3/2021 09:25:25","7b055d9c2c14487db37d56352027fb85","0"
"b2ffa24c4c3a496f99d5e8bb746fb5dd","Nb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Ob2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Nb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""306270d97f50461caaba2c23327d3fde"",""taskNodeId"":""b2ffa24c4c3a496f99d5e8bb746fb5dd"",""title"":""开始"",""type"":""start""}",,"Ob2","1",,"1","18/9/2020 08:41:52","306270d97f50461caaba2c23327d3fde","0"
"b3195c07d23d4da1beb0810a35ac50f1","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","30/9/2020 06:54:18","d6fe472640454d7f93862ee5d2c99cde","0"
"b346dd60a26b4b7fafec6e80dcc00af8","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","29/9/2020 03:03:51","e8f17348171d419690e4cdf192319502","0"
"b41964fdc796418889d54f5630adb52b","2c2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""3c2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""2c2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""a36f540ba55c4a4ea2c87ffecb66b246"",""taskNodeId"":""b41964fdc796418889d54f5630adb52b"",""title"":""开始"",""type"":""start""}",,"3c2","1",,"1","15/10/2020 02:38:32","a36f540ba55c4a4ea2c87ffecb66b246","0"
"b513756b13d44f319d5722cfeac81b44","Ub2","审批人","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":true,""childNode"":""Zb2"",""circulatePosition"":[""2F82A84B-9F22-4E14-8B10-BC502F2BCD26"",""0E773C1A-2E4E-4001-A51E-0E3DC93901A4"",""6D4BC762-1F21-4697-95F6-D5B4D11C3E40"",""B650DD80-8C7C-4AFA-AF1C-B9C92CC5CFAC""],""circulateUser"":[""ec63d618f8b643428b27f18336f73f4b"",""3977de33-668c-4585-b09b-239aacfb4ebe"",""6b97f5b0-06ba-4f9d-a93d-876abbaaa767"",""9624fa22-ac3a-4184-af0b-b2c720df9d60"",""a133c2e4-212d-414e-b9d1-5ca443b1e95d"",""b973a1bb-4e2e-411e-94ea-77c83f0127d3""],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""comInputField101"",""name"":""单行输入框"",""read"":false,""write"":false},{""id"":""numInputField103"",""name"":""数字文本"",""read"":false,""write"":false},{""id"":""textareaField102"",""name"":""多行输入框"",""read"":false,""write"":false},{""id"":""checkboxField104"",""name"":""多选框"",""read"":false,""write"":false},{""id"":""timeField105"",""name"":""时间选择"",""read"":false,""write"":false}],""nodeId"":""Ub2"",""num"":""0"",""prevId"":""Tb2"",""progress"":""20"",""rejectStep"":""0"",""taskId"":""334c9775ed2542e68b6e728c3c350a2c"",""taskNodeId"":""b513756b13d44f319d5722cfeac81b44"",""title"":""审批人"",""type"":""approver""}","0","Zb2","0",,"2","27/9/2020 02:39:58","334c9775ed2542e68b6e728c3c350a2c","0"
"b5eaae52632c49c681309df1994bf58d","1O2nQG","审批节点","approver","{""conditionType"":null,""custom"":{""child"":false,""childNode"":"""",""firstId"":"""",""flow"":false,""flowId"":null,""interflow"":false,""interflowId"":null,""interflowNextId"":null,""nodeId"":""1O2nQG"",""num"":""0"",""prevId"":""pX2nQG"",""type"":""approver""},""flowList"":null,""properties"":{""approverInterfaceType"":""POST"",""approverInterfaceUrl"":"""",""approverPos"":[],""approvers"":[],""assigneeType"":""3"",""circulatePosition"":[],""circulateUser"":[],""conditions"":null,""day"":0,""description"":"""",""endInterfaceType"":null,""endInterfaceUrl"":null,""flowRecallInterfaceUrl"":null,""formOperates"":[{""id"":""createUserField101"",""name"":""申请人"",""read"":true,""write"":false},{""id"":""comInputField102"",""name"":""车辆号码"",""read"":true,""write"":false},{""id"":""comInputField103"",""name"":""出行时长"",""read"":true,""write"":false},{""id"":""billRuleField104"",""name"":""单据号"",""read"":true,""write"":false},{""id"":""comInputField105"",""name"":""本次里程/KM"",""read"":true,""write"":false},{""id"":""dateField106"",""name"":""结束时间"",""read"":true,""write"":false},{""id"":""dateField107"",""name"":""还车日期"",""read"":true,""write"":false},{""id"":""comInputField108"",""name"":""驾驶员"",""read"":true,""write"":false},{""id"":""textareaField109"",""name"":""备注"",""read"":true,""write"":false}],""hasApproverfunc"":false,""hasEndfunc"":null,""hasFlowRecallFunc"":null,""hasInitfunc"":null,""hasRecallFunc"":null,""hour"":0,""initInterfaceType"":null,""initInterfaceUrl"":null,""initiatePos"":null,""initiator"":null,""isDefault"":null,""minute"":0,""priority"":null,""progress"":""50"",""recallInterfaceUrl"":null,""rejectStep"":""0"",""second"":0,""title"":""审批节点""},""taskId"":""a893eeb0aefe40d5bda50f6174630db0"",""taskNodeId"":""b5eaae52632c49c681309df1994bf58d"",""timer"":{""date"":null,""day"":0,""hour"":0,""minute"":0,""nextId"":null,""nodeId"":null,""second"":0,""time"":false,""title"":""审批节点""},""timerAll"":[]}","0","end","0",,"2","23/3/2021 09:26:05","a893eeb0aefe40d5bda50f6174630db0","0"
"b697fe2eac3647cda859125f3347f1c1","Pb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Qb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Pb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""cdeeb70c59904cc990cc17f9b25c5b3a"",""taskNodeId"":""b697fe2eac3647cda859125f3347f1c1"",""title"":""开始"",""type"":""start""}",,"Qb2","1",,"1","10/10/2020 08:45:50","cdeeb70c59904cc990cc17f9b25c5b3a","0"
"b784a8346eb44952ad88ad8570edd3c4","Gb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Kb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Gb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""029813f3105a444b95fde64f9994c431"",""taskNodeId"":""b784a8346eb44952ad88ad8570edd3c4"",""title"":""开始"",""type"":""start""}",,"Kb2","1",,"1","14/10/2020 07:30:53","029813f3105a444b95fde64f9994c431","-1"
"b87cf3c657cb4be59bcfc9f5592f5342","Xb2","审批人","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""2"",""child"":true,""childNode"":""eb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""f_name"",""name"":""项目名称"",""read"":true,""write"":false},{""id"":""f_encode"",""name"":""项目编号"",""read"":true,""write"":false},{""id"":""f_type"",""name"":""项目类型"",""read"":true,""write"":false},{""id"":""f_userid"",""name"":""项目负责人"",""read"":true,""write"":false},{""id"":""f_pay"",""name"":""项目经费"",""read"":true,""write"":false},{""id"":""f_miji"",""name"":""项目密级"",""read"":true,""write"":false},{""id"":""tableField109"",""name"":""项目任务单"",""read"":true,""write"":false}],""nodeId"":""Xb2"",""num"":""0"",""prevId"":""Wb2"",""progress"":"""",""rejectStep"":""0"",""taskId"":""086b8d9b303249ff90e9b5a70b5a3715"",""taskNodeId"":""b87cf3c657cb4be59bcfc9f5592f5342"",""title"":""审批人"",""type"":""approver""}","0","cb2","0",,"2","15/10/2020 01:30:26","086b8d9b303249ff90e9b5a70b5a3715","0"
"b9dd1a696f134b9d9ae0a4e37754bf15","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","10/10/2020 08:45:50","cdeeb70c59904cc990cc17f9b25c5b3a","0"
"ba25dab2749f4399946977892a47998a","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","29/9/2020 03:03:23","0c63c788a12e4b88ab9a29f4213b45ca","0"
"baa45d0495e64ad88e808017a6a98e7b","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","29/9/2020 03:18:12","9b10fa17f6724d0fad4648a852d7f858","0"
"bad2b33c176e4e8ebc7bd2c12a150825","ob2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""applyUser"",""name"":""申请人"",""read"":true,""write"":false},{""id"":""department"",""name"":""所属部门"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请时间"",""read"":true,""write"":false},{""id"":""articles"",""name"":""用品库存"",""read"":true,""write"":false},{""id"":""classification"",""name"":""用品分类"",""read"":true,""write"":false},{""id"":""articlesId"",""name"":""用品编号"",""read"":true,""write"":false},{""id"":""company"",""name"":""单位"",""read"":true,""write"":false},{""id"":""estimatePeople"",""name"":""数量"",""read"":true,""write"":false},{""id"":""applyReasons"",""name"":""申请原因"",""read"":true,""write"":false}],""nodeId"":""ob2"",""num"":""0"",""prevId"":""nb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""c5f77786e8724df6a0899af4666f94e2"",""taskNodeId"":""bad2b33c176e4e8ebc7bd2c12a150825"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 03:14:54","c5f77786e8724df6a0899af4666f94e2","0"
"bb92092a4b27418ea652eee0f3e450b6","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","24/9/2020 11:01:55","dced47785bb4410f88619910058bc560","0"
"bbe86d44dc2b4e009bfbb2c9c8b53043","Wb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Xb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Wb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""2ded3c617a0d46fd85afd13c1ad249d6"",""taskNodeId"":""bbe86d44dc2b4e009bfbb2c9c8b53043"",""title"":""开始"",""type"":""start""}",,"Xb2","1",,"1","14/10/2020 07:10:47","2ded3c617a0d46fd85afd13c1ad249d6","0"
"bca083fc056344d08ebedf3ebef49fd7","Gb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Kb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Gb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""029813f3105a444b95fde64f9994c431"",""taskNodeId"":""bca083fc056344d08ebedf3ebef49fd7"",""title"":""开始"",""type"":""start""}",,"Kb2","1",,"1","14/10/2020 07:31:45","029813f3105a444b95fde64f9994c431","0"
"bcfe5933dd8a4c7aa0c2d3a4a35d13ab","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","29/9/2020 03:15:36","f5501f7f321145fa8d9e8e172b8436ac","0"
"bd6343f6724a466c9185953b652dddce","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","23/9/2020 09:29:20","e6a4b2e2322d459a8bf764d5c981f55d","0"
"bdc2f4acac0547b1ad4f974c72f88aa3","cb2","审批人","approver","{""approverPos"":[],""approvers"":[""dacf5db5-2cca-4fe9-aa62-11ee82f846cf""],""assigneeType"":""6"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":""eb2"",""formOperates"":[],""nodeId"":""cb2"",""num"":""1"",""prevId"":""Zb2"",""progress"":""40"",""rejectStep"":""1"",""taskId"":""2656aa0e01184ddeba15163958adba3d"",""taskNodeId"":""bdc2f4acac0547b1ad4f974c72f88aa3"",""title"":""审批人"",""type"":""approver""}","1","hb2","-1",,"3","14/10/2020 07:29:19","2656aa0e01184ddeba15163958adba3d","0"
"be0b6d2391b4454f82c085315c5371fc","Kb2","主管审批","approver","{""approverPos"":[""ce977e001cec40c69160268b7f436cc8"",""7dac4ac51a674d8ca51bca857b8d1465""],""approvers"":[""7e2d74f1-277a-4a51-9311-8d02d579f251"",""ea3b9f9e61584acf95d4142ad16f7883"",""1c637b38-7c7e-4733-9069-5a8f4585f6f9"",""43a38a12-a051-4006-be67-9547ee10eabc"",""67e573e0-bb73-49e0-823b-d8297b0da3f8""],""assigneeType"":""8"",""child"":false,""childNode"":"""",""circulatePosition"":[""ce977e001cec40c69160268b7f436cc8""],""circulateUser"":[""f465cea3563e47899e649dfb315b70e8"",""721acd3b-b621-47bd-a41b-ae5a393e999f"",""cb222cae-d8dd-4577-9c6f-4eeabeccb66a"",""1adea3ff-8a25-420b-a628-c5cb78fd51c0"",""1c637b38-7c7e-4733-9069-5a8f4585f6f9"",""43a38a12-a051-4006-be67-9547ee10eabc"",""67e573e0-bb73-49e0-823b-d8297b0da3f8""],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""applyUser"",""name"":""申请人"",""read"":false,""write"":false},{""id"":""position"",""name"":""所属职务"",""read"":false,""write"":false},{""id"":""applyDate"",""name"":""申请时间"",""read"":false,""write"":false},{""id"":""banquetNum"",""name"":""宴请人数"",""read"":true,""write"":false},{""id"":""banquetPeople"",""name"":""宴请人员"",""read"":true,""write"":false},{""id"":""total"",""name"":""人员总数"",""read"":true,""write"":false},{""id"":""place"",""name"":""宴请地点"",""read"":true,""write"":false},{""id"":""expectedCost"",""name"":""预计费用"",""read"":true,""write"":false},{""id"":""description"",""name"":""备注"",""read"":true,""write"":false}],""nodeId"":""Kb2"",""num"":""0"",""prevId"":""Gb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""555768e1ecda4c0d964066bf9a6ff572"",""taskNodeId"":""be0b6d2391b4454f82c085315c5371fc"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","9/10/2020 02:49:40","555768e1ecda4c0d964066bf9a6ff572","0"
"be1da475791f4f92a02e4beb2a1867bc","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","27/9/2020 03:22:45","9eccd997462b4bed93a6923cd43c6315","0"
"be6fad3841a24f7a8a27d18e1645caeb","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","29/9/2020 02:23:25","b81394a5b7584033b568e7b46529cd56","0"
"bea3e271a2fa4b5e823b10d140091475","db2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""3"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":true},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""fullName"",""name"":""员工姓名"",""read"":true,""write"":true},{""id"":""department"",""name"":""所在部门"",""read"":true,""write"":false},{""id"":""position"",""name"":""所在职务"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请日期"",""read"":true,""write"":false},{""id"":""witness"",""name"":""证明人"",""read"":true,""write"":false},{""id"":""supplementNum"",""name"":""补卡人数"",""read"":true,""write"":false},{""id"":""supplementDate"",""name"":""补卡时间"",""read"":true,""write"":false},{""id"":""description"",""name"":""备注"",""read"":true,""write"":false}],""nodeId"":""db2"",""num"":""0"",""prevId"":""cb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""d76bc07939b14deb9a69ee8997d52bbd"",""taskNodeId"":""bea3e271a2fa4b5e823b10d140091475"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 03:16:13","d76bc07939b14deb9a69ee8997d52bbd","0"
"bf1ff421529e4d60b15a88c38bf77cd4","pX2nQG","开始","start","{""conditionType"":null,""custom"":{""child"":true,""childNode"":""1O2nQG"",""firstId"":"""",""flow"":false,""flowId"":null,""interflow"":false,""interflowId"":null,""interflowNextId"":null,""nodeId"":""pX2nQG"",""num"":""0"",""prevId"":null,""type"":""start""},""flowList"":null,""properties"":{""approverInterfaceType"":null,""approverInterfaceUrl"":null,""approverPos"":[],""approvers"":[],""assigneeType"":null,""circulatePosition"":[],""circulateUser"":[],""conditions"":null,""day"":0,""description"":null,""endInterfaceType"":""POST"",""endInterfaceUrl"":"""",""flowRecallInterfaceUrl"":null,""formOperates"":null,""hasApproverfunc"":null,""hasEndfunc"":false,""hasFlowRecallFunc"":null,""hasInitfunc"":false,""hasRecallFunc"":null,""hour"":0,""initInterfaceType"":""POST"",""initInterfaceUrl"":"""",""initiatePos"":[],""initiator"":[],""isDefault"":null,""minute"":0,""priority"":null,""progress"":null,""recallInterfaceUrl"":null,""rejectStep"":null,""second"":0,""title"":""发起节点""},""taskId"":""a893eeb0aefe40d5bda50f6174630db0"",""taskNodeId"":""bf1ff421529e4d60b15a88c38bf77cd4"",""timer"":{""date"":null,""day"":0,""hour"":0,""minute"":0,""nextId"":null,""nodeId"":null,""second"":0,""time"":false,""title"":""发起节点""},""timerAll"":[]}",,"1O2nQG","1",,"1","23/3/2021 09:26:05","a893eeb0aefe40d5bda50f6174630db0","0"
"bf9242ddf4444a8fbc8438a6692d2c12","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","29/9/2020 01:55:58","b81394a5b7584033b568e7b46529cd56","-1"
"bfa1674d5d084328b55baaa5303b0470","Rb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Sb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Rb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""e6a4b2e2322d459a8bf764d5c981f55d"",""taskNodeId"":""bfa1674d5d084328b55baaa5303b0470"",""title"":""开始"",""type"":""start""}",,"Sb2","1",,"1","23/9/2020 09:29:20","e6a4b2e2322d459a8bf764d5c981f55d","0"
"bffc99c51c1f4d3caa70fbd7ab183561","bb2","审批人","approver","{""approverPos"":[],""approvers"":[""721acd3b-b621-47bd-a41b-ae5a393e999f""],""assigneeType"":""6"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[""2049f1bf-bd8d-43ca-bb3c-2d2833a16535""],""description"":null,""firstId"":""eb2"",""formOperates"":[],""nodeId"":""bb2"",""num"":""1"",""prevId"":""Yb2"",""progress"":""40"",""rejectStep"":""1"",""taskId"":""f1179eb113874a7aa8b2936720123883"",""taskNodeId"":""bffc99c51c1f4d3caa70fbd7ab183561"",""title"":""审批人"",""type"":""approver""}","1","ib2","-1",,"3","14/10/2020 06:53:59","f1179eb113874a7aa8b2936720123883","0"
"bffdf890e5904ffdb8b4c7fa4f69a591","Ub2","审批人","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":true,""childNode"":""Zb2"",""circulatePosition"":[""2F82A84B-9F22-4E14-8B10-BC502F2BCD26"",""0E773C1A-2E4E-4001-A51E-0E3DC93901A4"",""6D4BC762-1F21-4697-95F6-D5B4D11C3E40"",""B650DD80-8C7C-4AFA-AF1C-B9C92CC5CFAC""],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""comInputField101"",""name"":""单行输入框"",""read"":false,""write"":false},{""id"":""numInputField103"",""name"":""数字文本"",""read"":false,""write"":false},{""id"":""textareaField102"",""name"":""多行输入框"",""read"":false,""write"":false},{""id"":""checkboxField104"",""name"":""多选框"",""read"":false,""write"":false},{""id"":""timeField105"",""name"":""时间选择"",""read"":false,""write"":false}],""nodeId"":""Ub2"",""num"":""0"",""prevId"":""Tb2"",""progress"":""20"",""rejectStep"":""0"",""taskId"":""3e2a38728ee04964a7d7d66fe822826b"",""taskNodeId"":""bffdf890e5904ffdb8b4c7fa4f69a591"",""title"":""审批人"",""type"":""approver""}","0","Zb2","0",,"2","18/9/2020 09:05:20","3e2a38728ee04964a7d7d66fe822826b","0"
"c015b2fc89044bb18f8075f7f46f8dd8","Kb2","审批人","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""f_name"",""name"":""项目名称"",""read"":true,""write"":false},{""id"":""f_pay"",""name"":""项目经费"",""read"":true,""write"":false},{""id"":""f_type"",""name"":""项目类型"",""read"":true,""write"":false}],""nodeId"":""Kb2"",""num"":""0"",""prevId"":""Gb2"",""progress"":"""",""rejectStep"":""0"",""taskId"":""029813f3105a444b95fde64f9994c431"",""taskNodeId"":""c015b2fc89044bb18f8075f7f46f8dd8"",""title"":""审批人"",""type"":""approver""}","0","end","-1",,"2","14/10/2020 07:30:53","029813f3105a444b95fde64f9994c431","-1"
"c0f7f6be9e1645eaa7e99c226e61fe48","Tb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Ub2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Tb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""c1986704d28e4d64beefd912323291a6"",""taskNodeId"":""c0f7f6be9e1645eaa7e99c226e61fe48"",""title"":""开始"",""type"":""start""}",,"Ub2","1",,"1","27/9/2020 02:22:42","c1986704d28e4d64beefd912323291a6","0"
