"F_Id","F_ParentId","F_EnCode","F_FullName","F_QuickQuery","F_Type","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId"
"632127209","632127","632127209","阿什奴乡","ashennuxiang","4",,"0","1",,,,,,,
"632127210","632127","632127210","石大仓乡","shidacangxiang","4",,"0","1",,,,,,,
"632127400","632127","632127400","李家峡管委会","lijiaxiaguanweihui","4",,"0","1",,,,,,,
"632127401","632127","632127401","公伯峡委员会","gongboxiaweiyuanhui","4",,"0","1",,,,,,,
"632128","6321","632128","循化县","xunhuaxian","3",,"0","1",,,,,,,
"632128100","632128","632128100","积石镇","jishizhen","4",,"0","1",,,,,,,
"632128200","632128","632128200","道帏藏族乡","daoweizangzuxiang","4",,"0","1",,,,,,,
"632128201","632128","632128201","白庄乡","baizhuangxiang","4",,"0","1",,,,,,,
"632128202","632128","632128202","清水乡","qingshuixiang","4",,"0","1",,,,,,,
"632128203","632128","632128203","岗察藏族乡","gangchazangzuxiang","4",,"0","1",,,,,,,
"632128204","632128","632128204","街子乡","jiezixiang","4",,"0","1",,,,,,,
"632128205","632128","632128205","查汗都斯乡","chahandousixiang","4",,"0","1",,,,,,,
"632128206","632128","632128206","文都藏族乡","wendouzangzuxiang","4",,"0","1",,,,,,,
"632128207","632128","632128207","尕楞藏族乡","galengzangzuxiang","4",,"0","1",,,,,,,
"6322","63","6322","海北州","haibeizhou","2",,"0","1",,,,,,,
"632221","6322","632221","门源县","menyuanxian","3",,"0","1",,,,,,,
"632221100","632221","632221100","浩门镇","haomenzhen","4",,"0","1",,,,,,,
"632221101","632221","632221101","青石咀镇","qingshijuzhen","4",,"0","1",,,,,,,
"632221102","632221","632221102","泉口镇","quankouzhen","4",,"0","1",,,,,,,
"632221103","632221","632221103","东川镇","dongchuanzhen","4",,"0","1",,,,,,,
"632221200","632221","632221200","北山乡","beishanxiang","4",,"0","1",,,,,,,
"632221201","632221","632221201","麻莲乡","malianxiang","4",,"0","1",,,,,,,
"632221202","632221","632221202","西滩乡","xitanxiang","4",,"0","1",,,,,,,
"632221203","632221","632221203","阴田乡","yintianxiang","4",,"0","1",,,,,,,
"632221204","632221","632221204","仙米乡","xianmixiang","4",,"0","1",,,,,,,
"632221205","632221","632221205","珠固乡","zhuguxiang","4",,"0","1",,,,,,,
"632221206","632221","632221206","苏吉滩乡","sujitanxiang","4",,"0","1",,,,,,,
"632221207","632221","632221207","皇城蒙古族乡","huangchengmengguzuxiang","4",,"0","1",,,,,,,
"632221400","632221","632221400","门源监狱","menyuanjianyu","4",,"0","1",,,,,,,
"632221401","632221","632221401","门源种马场","menyuanzhongmachang","4",,"0","1",,,,,,,
"632222","6322","632222","祁连县","qilianxian","3",,"0","1",,,,,,,
"632222100","632222","632222100","八宝镇","babaozhen","4",,"0","1",,,,,,,
"632222101","632222","632222101","峨堡镇","ebaozhen","4",,"0","1",,,,,,,
"632222102","632222","632222102","默勒镇","molezhen","4",,"0","1",,,,,,,
"632222200","632222","632222200","扎麻什乡","zhamashenxiang","4",,"0","1",,,,,,,
"632222201","632222","632222201","阿柔乡","arouxiang","4",,"0","1",,,,,,,
"632222202","632222","632222202","野牛沟乡","yeniugouxiang","4",,"0","1",,,,,,,
"632222203","632222","632222203","央隆乡","yanglongxiang","4",,"0","1",,,,,,,
"632223","6322","632223","海晏县","haiyanxian","3",,"0","1",,,,,,,
"632223100","632223","632223100","三角城镇","sanjiaochengzhen","4",,"0","1",,,,,,,
"632223101","632223","632223101","西海镇(海北州政府驻地)","xihaizhen(haibeizhouzhengfuzhudi)","4",,"0","1",,,,,,,
"632223200","632223","632223200","金滩乡","jintanxiang","4",,"0","1",,,,,,,
"632223201","632223","632223201","哈勒景蒙古族乡","halejingmengguzuxiang","4",,"0","1",,,,,,,
"632223202","632223","632223202","青海湖乡","qinghaihuxiang","4",,"0","1",,,,,,,
"632223203","632223","632223203","达玉蒙古族乡","dayumengguzuxiang","4",,"0","1",,,,,,,
"632224","6322","632224","刚察县","gangchaxian","3",,"0","1",,,,,,,
"632224100","632224","632224100","沙柳河镇","shaliuhezhen","4",,"0","1",,,,,,,
"632224101","632224","632224101","哈尔盖镇","haergaizhen","4",,"0","1",,,,,,,
"632224200","632224","632224200","伊克乌兰乡","yikewulanxiang","4",,"0","1",,,,,,,
"632224201","632224","632224201","泉吉乡","quanjixiang","4",,"0","1",,,,,,,
"632224202","632224","632224202","吉尔孟乡","jiermengxiang","4",,"0","1",,,,,,,
"632224400","632224","632224400","青海省青海湖农场","qinghaishengqinghaihunongchang","4",,"0","1",,,,,,,
"632224401","632224","632224401","青海省三角城种羊场","qinghaishengsanjiaochengzhongyangchang","4",,"0","1",,,,,,,
"6323","63","6323","黄南州","huangnanzhou","2",,"0","1",,,,,,,
"632321","6323","632321","同仁县","tongrenxian","3",,"0","1",,,,,,,
"632321100","632321","632321100","隆务镇","longwuzhen","4",,"0","1",,,,,,,
"632321101","632321","632321101","保安镇","baoanzhen","4",,"0","1",,,,,,,
"632321200","632321","632321200","兰采乡","lancaixiang","4",,"0","1",,,,,,,
"632321201","632321","632321201","双朋西乡","shuangpengxixiang","4",,"0","1",,,,,,,
"632321202","632321","632321202","扎毛乡","zhamaoxiang","4",,"0","1",,,,,,,
"632321203","632321","632321203","黄乃亥乡","huangnaihaixiang","4",,"0","1",,,,,,,
"632321204","632321","632321204","曲库乎乡","qukuhuxiang","4",,"0","1",,,,,,,
"632321205","632321","632321205","年都乎乡","niandouhuxiang","4",,"0","1",,,,,,,
"632321206","632321","632321206","多哇乡","duowaxiang","4",,"0","1",,,,,,,
"632321207","632321","632321207","瓜什则乡","guashenzexiang","4",,"0","1",,,,,,,
"632321208","632321","632321208","加吾乡","jiawuxiang","4",,"0","1",,,,,,,
"632322","6323","632322","尖扎县","jianzhaxian","3",,"0","1",,,,,,,
"632322100","632322","632322100","马克堂镇","maketangzhen","4",,"0","1",,,,,,,
"632322101","632322","632322101","康扬镇","kangyangzhen","4",,"0","1",,,,,,,
"632322102","632322","632322102","坎布拉镇","kanbulazhen","4",,"0","1",,,,,,,
"632322200","632322","632322200","贾加乡","jiajiaxiang","4",,"0","1",,,,,,,
"632322201","632322","632322201","措周乡","cuozhouxiang","4",,"0","1",,,,,,,
"632322202","632322","632322202","昂拉乡","anglaxiang","4",,"0","1",,,,,,,
"632322203","632322","632322203","能科乡","nengkexiang","4",,"0","1",,,,,,,
"632322204","632322","632322204","当顺乡","dangshunxiang","4",,"0","1",,,,,,,
"632322205","632322","632322205","尖扎滩乡","jianzhatanxiang","4",,"0","1",,,,,,,
"632323","6323","632323","泽库县","zekuxian","3",,"0","1",,,,,,,
"632323100","632323","632323100","泽曲镇","zequzhen","4",,"0","1",,,,,,,
"632323101","632323","632323101","麦秀镇","maixiuzhen","4",,"0","1",,,,,,,
"632323200","632323","632323200","宁秀乡","ningxiuxiang","4",,"0","1",,,,,,,
"632323201","632323","632323201","和日乡","herixiang","4",,"0","1",,,,,,,
"632323202","632323","632323202","王家乡","wangjiaxiang","4",,"0","1",,,,,,,
"632323203","632323","632323203","西卜沙乡","xibushaxiang","4",,"0","1",,,,,,,
"632323204","632323","632323204","多禾茂乡","duohemaoxiang","4",,"0","1",,,,,,,
"632323400","632323","632323400","巴滩牧场","batanmuchang","4",,"0","1",,,,,,,
"632324","6323","632324","河南县","henanxian","3",,"0","1",,,,,,,
"632324100","632324","632324100","优干宁镇","youganningzhen","4",,"0","1",,,,,,,
"632324200","632324","632324200","宁木特乡","ningmutexiang","4",,"0","1",,,,,,,
"632324201","632324","632324201","多松乡","duosongxiang","4",,"0","1",,,,,,,
"632324202","632324","632324202","赛尔龙乡","saierlongxiang","4",,"0","1",,,,,,,
"632324203","632324","632324203","柯生乡","keshengxiang","4",,"0","1",,,,,,,
"6325","63","6325","海南州","hainanzhou","2",,"0","1",,,,,,,
"632521","6325","632521","共和县","gonghexian","3",,"0","1",,,,,,,
"632521100","632521","632521100","恰卜恰镇","qiabuqiazhen","4",,"0","1",,,,,,,
"632521101","632521","632521101","倒淌河镇","daotanghezhen","4",,"0","1",,,,,,,
"632521102","632521","632521102","龙羊峡镇","longyangxiazhen","4",,"0","1",,,,,,,
"632521103","632521","632521103","塘格木镇","tanggemuzhen","4",,"0","1",,,,,,,
"632521200","632521","632521200","黑马河乡","heimahexiang","4",,"0","1",,,,,,,
"632521201","632521","632521201","石乃亥乡","shinaihaixiang","4",,"0","1",,,,,,,
"632521202","632521","632521202","沙珠玉乡","shazhuyuxiang","4",,"0","1",,,,,,,
"632521203","632521","632521203","铁盖乡","tiegaixiang","4",,"0","1",,,,,,,
"632521204","632521","632521204","廿地乡","niandixiang","4",,"0","1",,,,,,,
"632521205","632521","632521205","切吉乡","qiejixiang","4",,"0","1",,,,,,,
"632521206","632521","632521206","江西沟乡","jiangxigouxiang","4",,"0","1",,,,,,,
"632521400","632521","632521400","哇玉农场","wayunongchang","4",,"0","1",,,,,,,
"632521401","632521","632521401","湖东种羊场","hudongzhongyangchang","4",,"0","1",,,,,,,
"632521402","632521","632521402","巴卡台农场","bakatainongchang","4",,"0","1",,,,,,,
"632521403","632521","632521403","安置农场","anzhinongchang","4",,"0","1",,,,,,,
"632521404","632521","632521404","铁卜加草改站","tiebujiacaogaizhan","4",,"0","1",,,,,,,
"632522","6325","632522","同德县","tongdexian","3",,"0","1",,,,,,,
"632522100","632522","632522100","尕巴松多镇","gabasongduozhen","4",,"0","1",,,,,,,
"632522101","632522","632522101","唐谷镇","tangguzhen","4",,"0","1",,,,,,,
"632522200","632522","632522200","巴沟乡","bagouxiang","4",,"0","1",,,,,,,
"632522201","632522","632522201","秀麻乡","xiumaxiang","4",,"0","1",,,,,,,
"632522202","632522","632522202","河北乡","hebeixiang","4",,"0","1",,,,,,,
"632522400","632522","632522400","省牧草良种繁殖场","shengmucaoliangzhongfanzhichang","4",,"0","1",,,,,,,
"632523","6325","632523","贵德县","guidexian","3",,"0","1",,,,,,,
"632523100","632523","632523100","河阴镇","heyinzhen","4",,"0","1",,,,,,,
"632523101","632523","632523101","河西镇","hexizhen","4",,"0","1",,,,,,,
"632523102","632523","632523102","拉西瓦镇","laxiwazhen","4",,"0","1",,,,,,,
"632523103","632523","632523103","常牧镇","changmuzhen","4",,"0","1",,,,,,,
"632523200","632523","632523200","河东乡","hedongxiang","4",,"0","1",,,,,,,
"632523201","632523","632523201","新街回族乡","xinjiehuizuxiang","4",,"0","1",,,,,,,
"632523202","632523","632523202","尕让乡","garangxiang","4",,"0","1",,,,,,,
"632524","6325","632524","兴海县","xinghaixian","3",,"0","1",,,,,,,
"632524100","632524","632524100","子科滩镇","ziketanzhen","4",,"0","1",,,,,,,
"632524101","632524","632524101","河卡镇","hekazhen","4",,"0","1",,,,,,,
"632524102","632524","632524102","曲什安镇","qushenanzhen","4",,"0","1",,,,,,,
"632524200","632524","632524200","温泉乡","wenquanxiang","4",,"0","1",,,,,,,
"632524201","632524","632524201","龙藏乡","longzangxiang","4",,"0","1",,,,,,,
"632524202","632524","632524202","中铁乡","zhongtiexiang","4",,"0","1",,,,,,,
"632524203","632524","632524203","唐乃亥乡","tangnaihaixiang","4",,"0","1",,,,,,,
"632525","6325","632525","贵南县","guinanxian","3",,"0","1",,,,,,,
"632525100","632525","632525100","茫曲镇","mangquzhen","4",,"0","1",,,,,,,
"632525101","632525","632525101","过马营镇","guomayingzhen","4",,"0","1",,,,,,,
"632525200","632525","632525200","沙沟乡","shagouxiang","4",,"0","1",,,,,,,
"632525201","632525","632525201","森多乡","senduoxiang","4",,"0","1",,,,,,,
"632525202","632525","632525202","茫拉乡","manglaxiang","4",,"0","1",,,,,,,
"632525203","632525","632525203","塔秀乡","taxiuxiang","4",,"0","1",,,,,,,
"632525400","632525","632525400","贵南草业开发有限责任公司","guinancaoyekaifayouxianzerengongsi","4",,"0","1",,,,,,,
"6326","63","6326","果洛州","guoluozhou","2",,"0","1",,,,,,,
"632621","6326","632621","玛沁县","maqinxian","3",,"0","1",,,,,,,
"632621100","632621","632621100","大武镇","dawuzhen","4",,"0","1",,,,,,,
"632621101","632621","632621101","拉加镇","lajiazhen","4",,"0","1",,,,,,,
"632621200","632621","632621200","大武乡","dawuxiang","4",,"0","1",,,,,,,
"632621201","632621","632621201","东倾沟乡","dongqinggouxiang","4",,"0","1",,,,,,,
"632621202","632621","632621202","雪山乡","xueshanxiang","4",,"0","1",,,,,,,
"632621203","632621","632621203","下大武乡","xiadawuxiang","4",,"0","1",,,,,,,
"632621204","632621","632621204","优云乡","youyunxiang","4",,"0","1",,,,,,,
"632621205","632621","632621205","当洛乡","dangluoxiang","4",,"0","1",,,,,,,
"632622","6326","632622","班玛县","banmaxian","3",,"0","1",,,,,,,
"632622100","632622","632622100","赛来塘镇","sailaitangzhen","4",,"0","1",,,,,,,
"632622200","632622","632622200","多贡麻乡","duogongmaxiang","4",,"0","1",,,,,,,
"632622201","632622","632622201","玛柯河乡","makehexiang","4",,"0","1",,,,,,,
"632622202","632622","632622202","吉卡乡","jikaxiang","4",,"0","1",,,,,,,
"632622203","632622","632622203","达卡乡","dakaxiang","4",,"0","1",,,,,,,
"632622204","632622","632622204","知钦乡","zhiqinxiang","4",,"0","1",,,,,,,
"632622205","632622","632622205","江日堂乡","jiangritangxiang","4",,"0","1",,,,,,,
"632622206","632622","632622206","亚尔堂乡","yaertangxiang","4",,"0","1",,,,,,,
"632622207","632622","632622207","灯塔乡","dengtaxiang","4",,"0","1",,,,,,,
"632623","6326","632623","甘德县","gandexian","3",,"0","1",,,,,,,
"632623100","632623","632623100","柯曲镇","kequzhen","4",,"0","1",,,,,,,
"632623200","632623","632623200","上贡麻乡","shanggongmaxiang","4",,"0","1",,,,,,,
"632623201","632623","632623201","下贡麻乡","xiagongmaxiang","4",,"0","1",,,,,,,
"632623202","632623","632623202","岗龙乡","ganglongxiang","4",,"0","1",,,,,,,
"632623203","632623","632623203","青珍乡","qingzhenxiang","4",,"0","1",,,,,,,
"632623204","632623","632623204","江千乡","jiangqianxiang","4",,"0","1",,,,,,,
"632623205","632623","632623205","下藏科乡","xiazangkexiang","4",,"0","1",,,,,,,
"632624","6326","632624","达日县","darixian","3",,"0","1",,,,,,,
"632624100","632624","632624100","吉迈镇","jimaizhen","4",,"0","1",,,,,,,
"632624200","632624","632624200","满掌乡","manzhangxiang","4",,"0","1",,,,,,,
"632624201","632624","632624201","德昂乡","deangxiang","4",,"0","1",,,,,,,
"632624202","632624","632624202","窝赛乡","wosaixiang","4",,"0","1",,,,,,,
"632624203","632624","632624203","莫坝乡","mobaxiang","4",,"0","1",,,,,,,
"632624204","632624","632624204","上红科乡","shanghongkexiang","4",,"0","1",,,,,,,
"632624205","632624","632624205","下红科乡","xiahongkexiang","4",,"0","1",,,,,,,
"632624206","632624","632624206","建设乡","jianshexiang","4",,"0","1",,,,,,,
"632624207","632624","632624207","桑日麻乡","sangrimaxiang","4",,"0","1",,,,,,,
"632624208","632624","632624208","特合土乡","tehetuxiang","4",,"0","1",,,,,,,
"632625","6326","632625","久治县","jiuzhixian","3",,"0","1",,,,,,,
"632625100","632625","632625100","智青松多镇","zhiqingsongduozhen","4",,"0","1",,,,,,,
"632625200","632625","632625200","门堂乡","mentangxiang","4",,"0","1",,,,,,,
"632625201","632625","632625201","哇赛乡","wasaixiang","4",,"0","1",,,,,,,
"632625202","632625","632625202","索呼日麻乡","suohurimaxiang","4",,"0","1",,,,,,,
"632625203","632625","632625203","白玉乡","baiyuxiang","4",,"0","1",,,,,,,
"632625204","632625","632625204","哇尔依乡","waeryixiang","4",,"0","1",,,,,,,
"632626","6326","632626","玛多县","maduoxian","3",,"0","1",,,,,,,
"632626100","632626","632626100","玛查理镇","machalizhen","4",,"0","1",,,,,,,
"632626101","632626","632626101","花石峡镇","huashixiazhen","4",,"0","1",,,,,,,
"632626200","632626","632626200","黄河乡","huanghexiang","4",,"0","1",,,,,,,
"632626201","632626","632626201","扎陵湖乡","zhalinghuxiang","4",,"0","1",,,,,,,
"6327","63","6327","玉树州","yushuzhou","2",,"0","1",,,,,,,
"632721","6327","632721","玉树县","yushuxian","3",,"0","1",,,,,,,
"632721100","632721","632721100","结古镇","jieguzhen","4",,"0","1",,,,,,,
"632721101","632721","632721101","隆宝镇","longbaozhen","4",,"0","1",,,,,,,
"632721200","632721","632721200","仲达乡","zhongdaxiang","4",,"0","1",,,,,,,
"632721201","632721","632721201","巴塘乡","batangxiang","4",,"0","1",,,,,,,
"632721202","632721","632721202","小苏莽乡","xiaosumangxiang","4",,"0","1",,,,,,,
"632721203","632721","632721203","上拉秀乡","shanglaxiuxiang","4",,"0","1",,,,,,,
"632721204","632721","632721204","下拉秀乡","xialaxiuxiang","4",,"0","1",,,,,,,
"632721205","632721","632721205","哈秀乡","haxiuxiang","4",,"0","1",,,,,,,
"632721206","632721","632721206","安冲乡","anchongxiang","4",,"0","1",,,,,,,
"632722","6327","632722","杂多县","zaduoxian","3",,"0","1",,,,,,,
"632722100","632722","632722100","萨呼腾镇","sahutengzhen","4",,"0","1",,,,,,,
"632722200","632722","632722200","昂赛乡","angsaixiang","4",,"0","1",,,,,,,
"632722201","632722","632722201","结多乡","jieduoxiang","4",,"0","1",,,,,,,
"632722202","632722","632722202","阿多乡","aduoxiang","4",,"0","1",,,,,,,
"632722203","632722","632722203","苏鲁乡","suluxiang","4",,"0","1",,,,,,,
"632722204","632722","632722204","查旦乡","chadanxiang","4",,"0","1",,,,,,,
"632722205","632722","632722205","莫云乡","moyunxiang","4",,"0","1",,,,,,,
"632722206","632722","632722206","扎青乡","zhaqingxiang","4",,"0","1",,,,,,,
"632723","6327","632723","称多县","chengduoxian","3",,"0","1",,,,,,,
"632723100","632723","632723100","称文镇","chengwenzhen","4",,"0","1",,,,,,,
"632723101","632723","632723101","歇武镇","xiewuzhen","4",,"0","1",,,,,,,
"632723102","632723","632723102","扎朵镇","zhaduozhen","4",,"0","1",,,,,,,
"632723103","632723","632723103","清水河镇","qingshuihezhen","4",,"0","1",,,,,,,
"632723200","632723","632723200","尕朵乡","gaduoxiang","4",,"0","1",,,,,,,
"632723201","632723","632723201","珍秦乡","zhenqinxiang","4",,"0","1",,,,,,,
"632723202","632723","632723202","拉布乡","labuxiang","4",,"0","1",,,,,,,
"632724","6327","632724","治多县","zhiduoxian","3",,"0","1",,,,,,,
"632724100","632724","632724100","加吉博洛格镇","jiajiboluogezhen","4",,"0","1",,,,,,,
"632724200","632724","632724200","索加乡","suojiaxiang","4",,"0","1",,,,,,,
"632724201","632724","632724201","扎河乡","zhahexiang","4",,"0","1",,,,,,,
"632724202","632724","632724202","多彩乡","duocaixiang","4",,"0","1",,,,,,,
"632724203","632724","632724203","治渠乡","zhiquxiang","4",,"0","1",,,,,,,
"632724204","632724","632724204","立新乡","lixinxiang","4",,"0","1",,,,,,,
"632725","6327","632725","囊谦县","nangqianxian","3",,"0","1",,,,,,,
"632725100","632725","632725100","香达镇","xiangdazhen","4",,"0","1",,,,,,,
"632725200","632725","632725200","白扎乡","baizhaxiang","4",,"0","1",,,,,,,
"632725201","632725","632725201","吉曲乡","jiquxiang","4",,"0","1",,,,,,,
"632725202","632725","632725202","娘拉乡","nianglaxiang","4",,"0","1",,,,,,,
"632725203","632725","632725203","毛庄乡","maozhuangxiang","4",,"0","1",,,,,,,
"632725204","632725","632725204","觉拉乡","juelaxiang","4",,"0","1",,,,,,,
"632725205","632725","632725205","东坝乡","dongbaxiang","4",,"0","1",,,,,,,
"632725206","632725","632725206","尕羊乡","gayangxiang","4",,"0","1",,,,,,,
"632725207","632725","632725207","吉尼赛乡","jinisaixiang","4",,"0","1",,,,,,,
"632725208","632725","632725208","着晓乡","zhexiaoxiang","4",,"0","1",,,,,,,
"632726","6327","632726","曲麻莱县","qumalaixian","3",,"0","1",,,,,,,
"632726100","632726","632726100","约改镇","yuegaizhen","4",,"0","1",,,,,,,
"632726200","632726","632726200","巴干乡","baganxiang","4",,"0","1",,,,,,,
"632726201","632726","632726201","秋智乡","qiuzhixiang","4",,"0","1",,,,,,,
"632726202","632726","632726202","叶格乡","yegexiang","4",,"0","1",,,,,,,
"632726203","632726","632726203","麻多乡","maduoxiang","4",,"0","1",,,,,,,
"632726204","632726","632726204","曲麻河乡","qumahexiang","4",,"0","1",,,,,,,
"6328","63","6328","海西州","haixizhou","2",,"0","1",,,,,,,
"632801","6328","632801","格尔木市","geermushi","3",,"0","1",,,,,,,
"632801001","632801","632801001","昆仑路街道","kunlunlujiedao","4",,"0","1",,,,,,,
"632801002","632801","632801002","黄河路街道","huanghelujiedao","4",,"0","1",,,,,,,
"632801003","632801","632801003","金峰路街道","jinfenglujiedao","4",,"0","1",,,,,,,
"632801004","632801","632801004","河西街道","hexijiedao","4",,"0","1",,,,,,,
"632801005","632801","632801005","西藏路街道","xizanglujiedao","4",,"0","1",,,,,,,
"632801100","632801","632801100","郭勒木德镇","guolemudezhen","4",,"0","1",,,,,,,
"632801101","632801","632801101","唐古拉镇","tanggulazhen","4",,"0","1",,,,,,,
"632801200","632801","632801200","大格勒乡","dagelexiang","4",,"0","1",,,,,,,
"632801201","632801","632801201","乌图美仁乡","wutumeirenxiang","4",,"0","1",,,,,,,
"632801400","632801","632801400","察尔汗工行委","chaerhangongxingwei","4",,"0","1",,,,,,,
"632801401","632801","632801401","格尔木农垦有限公司","geermunongkenyouxiangongsi","4",,"0","1",,,,,,,
"632802","6328","632802","德令哈市","delinghashi","3",,"0","1",,,,,,,
"632802001","632802","632802001","河西街道","hexijiedao","4",,"0","1",,,,,,,
"632802002","632802","632802002","河东街道","hedongjiedao","4",,"0","1",,,,,,,
"632802003","632802","632802003","火车站街道","huochezhanjiedao","4",,"0","1",,,,,,,
"632802100","632802","632802100","尕海镇","gahaizhen","4",,"0","1",,,,,,,
"632802101","632802","632802101","怀头他拉镇","huaitoutalazhen","4",,"0","1",,,,,,,
"632802102","632802","632802102","柯鲁柯镇","kelukezhen","4",,"0","1",,,,,,,
"632802103","632802","632802103","大柴旦镇","dachaidanzhen","4",,"0","1",,,,,,,
"632802104","632802","632802104","锡铁山镇","xitieshanzhen","4",,"0","1",,,,,,,
"632802105","632802","632802105","冷湖镇","lenghuzhen","4",,"0","1",,,,,,,
"632802106","632802","632802106","花土沟镇","huatugouzhen","4",,"0","1",,,,,,,
"632802107","632802","632802107","茫崖镇","mangyazhen","4",,"0","1",,,,,,,
"632802200","632802","632802200","蓄集乡","xujixiang","4",,"0","1",,,,,,,
"632821","6328","632821","乌兰县","wulanxian","3",,"0","1",,,,,,,
"632821100","632821","632821100","希里沟镇","xiligouzhen","4",,"0","1",,,,,,,
"632821101","632821","632821101","茶卡镇","chakazhen","4",,"0","1",,,,,,,
"632821102","632821","632821102","柯柯镇","kekezhen","4",,"0","1",,,,,,,
"632821103","632821","632821103","铜普镇","tongpuzhen","4",,"0","1",,,,,,,
"632821400","632821","632821400","海西州莫河畜牧场","haixizhoumohechumuchang","4",,"0","1",,,,,,,
"632822","6328","632822","都兰县","doulanxian","3",,"0","1",,,,,,,
"632822100","632822","632822100","察汉乌苏镇","chahanwusuzhen","4",,"0","1",,,,,,,
"632822101","632822","632822101","香日德镇","xiangridezhen","4",,"0","1",,,,,,,
"632822102","632822","632822102","夏日哈镇","xiarihazhen","4",,"0","1",,,,,,,
"632822103","632822","632822103","宗加镇","zongjiazhen","4",,"0","1",,,,,,,
"632822200","632822","632822200","热水乡","reshuixiang","4",,"0","1",,,,,,,
"632822201","632822","632822201","香加乡","xiangjiaxiang","4",,"0","1",,,,,,,
"632822202","632822","632822202","沟里乡","goulixiang","4",,"0","1",,,,,,,
"632822203","632822","632822203","巴隆乡","balongxiang","4",,"0","1",,,,,,,
"632823","6328","632823","天峻县","tianjunxian","3",,"0","1",,,,,,,
"632823100","632823","632823100","新源镇","xinyuanzhen","4",,"0","1",,,,,,,
"632823101","632823","632823101","木里镇","mulizhen","4",,"0","1",,,,,,,
"632823102","632823","632823102","江河镇","jianghezhen","4",,"0","1",,,,,,,
"632823200","632823","632823200","快尔玛乡","kuaiermaxiang","4",,"0","1",,,,,,,
"632823201","632823","632823201","舟群乡","zhouqunxiang","4",,"0","1",,,,,,,
"632823202","632823","632823202","知合玛乡","zhihemaxiang","4",,"0","1",,,,,,,
"632823203","632823","632823203","苏里乡","sulixiang","4",,"0","1",,,,,,,
"632823204","632823","632823204","生格乡","shenggexiang","4",,"0","1",,,,,,,
"632823205","632823","632823205","阳康乡","yangkangxiang","4",,"0","1",,,,,,,
"632823206","632823","632823206","龙门乡","longmenxiang","4",,"0","1",,,,,,,
"63f8d232c2ff4797921734e688e357ce","110228","110228001","鼓楼街道",,,,"0","1",,,,,,,
"64","-1","64","宁夏回族自治区","ningxiahuizuzizhiqu","1",,"0","1",,,,,,,
"6401","64","6401","银川市","yinchuanshi","2",,"0","1",,,,,,,
"640101","6401","640101","市辖区","shixiaqu","3",,"0","1",,,,,,,
"640104","6401","640104","兴庆区","xingqingqu","3",,"0","1",,,,,,,
"640104001","640104","640104001","凤凰北街街道","fenghuangbeijiejiedao","4",,"0","1",,,,,,,
"640104002","640104","640104002","解放西街街道","jiefangxijiejiedao","4",,"0","1",,,,,,,
"640104003","640104","640104003","文化街街道","wenhuajiejiedao","4",,"0","1",,,,,,,
"640104004","640104","640104004","富宁街街道","funingjiejiedao","4",,"0","1",,,,,,,
"640104005","640104","640104005","新华街街道","xinhuajiejiedao","4",,"0","1",,,,,,,
"640104006","640104","640104006","玉皇阁北街街道","yuhuanggebeijiejiedao","4",,"0","1",,,,,,,
"640104007","640104","640104007","前进街街道","qianjinjiejiedao","4",,"0","1",,,,,,,
"640104008","640104","640104008","中山南街街道","zhongshannanjiejiedao","4",,"0","1",,,,,,,
"640104009","640104","640104009","银古路街道","yingulujiedao","4",,"0","1",,,,,,,
"640104010","640104","640104010","胜利街街道","shenglijiejiedao","4",,"0","1",,,,,,,
"640104011","640104","640104011","丽景街街道","lijingjiejiedao","4",,"0","1",,,,,,,
"640104100","640104","640104100","掌政镇","zhangzhengzhen","4",,"0","1",,,,,,,
"640104101","640104","640104101","大新镇","daxinzhen","4",,"0","1",,,,,,,
"640104200","640104","640104200","通贵乡","tongguixiang","4",,"0","1",,,,,,,
"640104201","640104","640104201","月牙湖乡","yueyahuxiang","4",,"0","1",,,,,,,
"640105","6401","640105","西夏区","xixiaqu","3",,"0","1",,,,,,,
"640105001","640105","640105001","西花园街道","xihuayuanjiedao","4",,"0","1",,,,,,,
"640105002","640105","640105002","北京西路街道","beijingxilujiedao","4",,"0","1",,,,,,,
"640105003","640105","640105003","文昌路街道","wenchanglujiedao","4",,"0","1",,,,,,,
"640105004","640105","640105004","朔方路街道","shuofanglujiedao","4",,"0","1",,,,,,,
"640105005","640105","640105005","宁华路街道","ninghualujiedao","4",,"0","1",,,,,,,
"640105006","640105","640105006","贺兰山西路街道","helanshanxilujiedao","4",,"0","1",,,,,,,
"640105100","640105","640105100","兴泾镇","xingjingzhen","4",,"0","1",,,,,,,
"640105101","640105","640105101","镇北堡镇","zhenbeibaozhen","4",,"0","1",,,,,,,
"640105400","640105","640105400","平吉堡奶牛场","pingjibaonainiuchang","4",,"0","1",,,,,,,
"640105401","640105","640105401","贺兰山农牧场","helanshannongmuchang","4",,"0","1",,,,,,,
"640105402","640105","640105402","南梁农场","nanliangnongchang","4",,"0","1",,,,,,,
"640106","6401","640106","金凤区","jinfengqu","3",,"0","1",,,,,,,
"640106001","640106","640106001","东街街道","dongjiejiedao","4",,"0","1",,,,,,,
"640106002","640106","640106002","铁东街街道","tiedongjiejiedao","4",,"0","1",,,,,,,
